"provider_id","date","country","tracking_ecommerce_source","device","exits","revenue_local_currency","revenue_euro"
"11046","2021-03-26","LT","no","mobile","26","0","0"
"11050","2021-03-03","LT","yes","desktop","20","0","0"
"11140","2021-03-28","LV","yes","tablet","12","0","0"
"11075","2021-03-28","LT","yes","mobile","46","11.033563172","11.034"
"11087","2021-01-07","LT","no","mobile","8","0","0"
"11079","2021-02-25","LT","yes","tablet","23","0.766485682","0.769"
"11165","2021-03-05","LV","yes","tablet","34","1.7897","1.793"
"11069","2021-02-09","LT","yes","mobile","10","2.99352217","2.994"
"11046","2021-01-02","LT","no","mobile","8","0","0"
"11048","2021-02-23","LT","yes","tablet","5","0","0"
"11140","2021-02-03","LV","yes","tablet","2","0","0"
"8534","2021-03-23","EE","yes","mobile","25","3.4485","3.447"
"8514","2021-03-27","EE","yes","tablet","7","0.4576","0.457"
"11173","2021-03-21","LV","yes","tablet","43","6.84486","6.849"
"11075","2021-03-20","LT","yes","mobile","17","5.086335513","5.087"
"11077","2021-02-27","LT","yes","desktop","6","0","0"
"11079","2021-02-24","LT","yes","tablet","16","2.873445226","2.872"
"11142","2021-03-04","LV","no","desktop","11","0","0"
"11091","2021-01-25","LT","no","desktop","6","0","0"
"11172","2021-03-17","LV","yes","tablet","12","0.9724","0.975"
"11048","2021-02-19","LT","yes","tablet","3","0","0"
"8506","2021-03-20","EE","yes","tablet","10","1.1891","1.188"
"11058","2021-02-22","LT","no","mobile","11","0","0"
"11142","2021-02-17","LV","no","mobile","11","0","0"
"11048","2021-03-09","LT","yes","tablet","2","0","0"
"11063","2021-03-08","LT","yes","tablet","22","0","0"
"8534","2021-03-16","EE","yes","mobile","20","3.4694","3.468"
"11046","2021-03-01","LT","no","tablet","12","0","0"
"11050","2021-03-25","LT","yes","mobile","17","0","0"
"11091","2021-03-24","LT","yes","tablet","6","0.024962634","0.024"
"11095","2021-02-22","LT","yes","tablet","6","0.285284321","0.285"
"11078","2021-03-24","LT","yes","desktop","21","0","0"
"11091","2021-01-22","LT","no","desktop","4","0","0"
"8508","2021-01-28","EE","yes","mobile","18","0","0"
"8534","2021-03-14","EE","yes","tablet","11","1.1187","1.12"
"11076","2021-02-26","LT","yes","mobile","3","0","0"
"11050","2021-01-02","LT","yes","mobile","25","0","0"
"11058","2021-03-16","LT","no","tablet","4","0","0"
"11078","2021-01-28","LT","yes","mobile","5","0","0"
"11073","2021-03-01","LT","yes","tablet","8","0.811034741","0.811"
"8511","2021-03-03","EE","yes","tablet","5","0.704","0.703"
"8532","2021-01-31","EE","yes","mobile","12","1.551","1.551"
"11158","2021-03-15","LV","no","desktop","4","0","0"
"11140","2021-01-28","LV","yes","mobile","2","0","0"
"11056","2021-01-09","LT","no","mobile","1","0","0"
"11078","2021-01-08","LT","yes","mobile","2","0","0"
"11048","2021-01-26","LT","yes","mobile","7","0","0"
"11153","2021-02-05","LV","no","desktop","7","0","0"
"11064","2021-03-09","LT","no","mobile","7","0","0"
"11173","2021-02-22","LV","yes","tablet","14","0","0"
"11091","2021-03-25","LT","yes","desktop","9","0.044611459","0.044"
"11099","2021-03-25","LT","yes","desktop","41","1.060208712","1.064"
"11087","2021-02-04","LT","yes","tablet","6","0","0"
"11077","2021-01-05","LT","yes","tablet","1","0","0"
"11086","2021-02-16","LT","yes","mobile","14","0.235007049","0.237"
"8532","2021-02-04","EE","yes","mobile","5","0.7865","0.786"
"11069","2021-01-10","LT","yes","tablet","6","0.684684716","0.684"
"11099","2021-03-16","LT","yes","mobile","12","6.911205594","6.912"
"11147","2021-02-03","LV","no","tablet","2","0","0"
"11056","2021-03-13","LT","no","desktop","1","0","0"
"11048","2021-02-25","LT","yes","tablet","3","0","0"
"11073","2021-03-27","LT","yes","tablet","20","1.996691629","1.996"
"11048","2021-03-22","LT","yes","tablet","7","0","0"
"8513","2021-01-01","EE","no","desktop","4","0","0"
"11136","2021-01-18","LV","yes","tablet","3","0","0"
"11075","2021-02-07","LT","no","desktop","5","0","0"
"8532","2021-01-15","EE","yes","tablet","3","0.1353","0.135"
"8508","2021-03-09","EE","yes","desktop","16","0","0"
"11049","2021-02-11","LT","yes","tablet","10","1.622850133","1.625"
"8506","2021-03-13","EE","yes","tablet","11","1.2628","1.264"
"8534","2021-03-31","EE","yes","tablet","11","0.503402777","0.503"
"11048","2021-03-30","LT","yes","tablet","6","0","0"
"11134","2021-01-28","LV","no","tablet","21","2.161775","2.163"
"11092","2021-02-13","LT","yes","mobile","12","0","0"
"11056","2021-01-29","LT","no","desktop","1","0","0"
"11086","2021-03-30","LT","yes","mobile","7","0","0"
"11058","2021-03-25","LT","no","tablet","1","0","0"
"11044","2021-01-23","LT","no","tablet","1","0","0"
"8508","2021-03-28","EE","yes","mobile","9","0","0"
"8502","2021-02-24","EE","yes","desktop","9","0","0"
"8505","2021-01-16","EE","yes","mobile","1","0","0"
"11153","2021-03-29","LV","no","mobile","2","0","0"
"11078","2021-01-08","LT","yes","tablet","3","0","0"
"11078","2021-02-25","LT","yes","desktop","13","0","0"
"11076","2021-02-07","LT","yes","mobile","5","0","0"
"11150","2021-02-08","LV","yes","desktop","2","0.2145","0.214"
"11067","2021-02-17","LT","yes","mobile","10","4.562247605","4.56"
"11075","2021-02-09","LT","no","desktop","4","0","0"
"8532","2021-01-11","EE","yes","tablet","8","0.4004","0.4"
"8500","2021-03-18","EE","no","tablet","10","0","0"
"11050","2021-02-08","LT","yes","mobile","12","0","0"
"11091","2021-02-09","LT","no","desktop","3","0","0"
"11136","2021-01-05","LV","yes","mobile","3","0","0"
"8508","2021-02-28","EE","yes","mobile","3","0","0"
"11134","2021-02-26","LV","no","tablet","6","0","0"
"11147","2021-02-23","LV","no","mobile","1","0","0"
"8506","2021-03-17","EE","yes","tablet","6","0.58905","0.59"
"11086","2021-03-31","LT","yes","mobile","6","0","0"
"11054","2021-03-10","LT","yes","tablet","7","0","0"
"8515","2021-01-18","EE","yes","desktop","6","0.6688","0.668"
"11086","2021-02-13","LT","yes","tablet","6","0.043890247","0.044"
"11091","2021-01-30","LT","no","tablet","9","0.941714881","0.941"
"8502","2021-03-24","EE","yes","mobile","6","0","0"
"11128","2021-03-30","LT","yes","tablet","6","0","0"
"11097","2021-03-27","LT","yes","tablet","9","2.236216835","2.236"
"11076","2021-02-27","LT","yes","desktop","3","0","0"
"11150","2021-01-31","LV","yes","mobile","2","0.407","0.408"
"11075","2021-02-25","LT","no","mobile","3","0","0"
"8511","2021-03-14","EE","yes","tablet","5","0.28215","0.28"
"8532","2021-02-26","EE","yes","tablet","2","0.1804","0.18"
"11076","2021-01-26","LT","yes","mobile","2","0","0"
"8532","2021-01-27","EE","yes","tablet","4","0.3509","0.352"
"11153","2021-02-26","LV","no","desktop","1","0","0"
"11137","2021-01-02","LV","yes","desktop","4","0","0"
"11076","2021-01-03","LT","yes","tablet","1","0.098413673","0.098"
"8502","2021-03-01","EE","yes","mobile","4","0","0"
"8506","2021-01-05","EE","yes","tablet","5","0","0"
"11134","2021-03-04","LV","no","tablet","3","0","0"
"11077","2021-02-22","LT","yes","tablet","1","0","0"
"8506","2021-01-07","EE","yes","tablet","5","0","0"
"11134","2021-02-21","LV","no","tablet","4","0","0"
"11091","2021-02-10","LT","no","mobile","3","0.50352027","0.503"
"11092","2021-02-05","LT","no","mobile","4","0","0"
"11086","2021-01-11","LT","no","mobile","12","0","0"
"8506","2021-01-24","EE","yes","mobile","2","0","0"
"11058","2021-03-29","LT","no","tablet","1","0","0"
"11054","2021-03-26","LT","yes","tablet","2","0","0"
"11083","2021-01-28","LT","yes","mobile","4","0","0"
"11050","2021-02-14","LT","yes","tablet","4","0","0"
"11061","2021-03-19","LT","yes","tablet","1","0","0"
"11147","2021-02-06","LV","no","tablet","2","0","0"
"11076","2021-01-30","LT","yes","tablet","1","0","0"
"11097","2021-03-02","LT","yes","desktop","4","0","0"
"11136","2021-02-21","LV","yes","mobile","5","0","0"
"11137","2021-02-06","LV","yes","tablet","1","0","0"
"11049","2021-01-10","LT","yes","tablet","3","0.033370863","0.033"
"8502","2021-03-06","EE","yes","mobile","1","0","0"
"11059","2021-03-21","LT","no","desktop","1","0","0"
"11090","2021-03-05","LT","no","mobile","5","1.226652625","1.227"
"11078","2021-03-30","LT","yes","tablet","4","0","0"
"11091","2021-03-06","LT","yes","tablet","5","0.038010638","0.037"
"11080","2021-01-02","LT","yes","mobile","1","0","0"
"8515","2021-01-06","EE","yes","mobile","3","0.5786","0.579"
"11056","2021-02-04","LT","no","tablet","2","0","0"
"11142","2021-02-23","LV","no","mobile","3","0","0"
"11136","2021-01-11","LV","yes","mobile","1","0","0"
"8519","2021-02-25","EE","no","desktop","1","0","0"
"11136","2021-02-15","LV","yes","tablet","2","0","0"
"11136","2021-02-14","LV","yes","tablet","2","0","0"
"8532","2021-01-10","EE","yes","tablet","4","0.2398","0.24"
"11061","2021-03-01","LT","yes","mobile","2","0","0"
"11083","2021-01-08","LT","yes","mobile","4","0","0"
"11044","2021-02-02","LT","no","tablet","2","0","0"
"11087","2021-01-07","LT","no","tablet","4","0","0"
"11136","2021-01-06","LV","yes","mobile","4","0","0"
"11150","2021-01-11","LV","yes","mobile","1","0.11","0.11"
"11090","2021-03-21","LT","no","desktop","2","0.278330373","0.278"
"8513","2021-03-07","EE","no","mobile","2","0","0"
"11079","2021-02-21","LT","yes","tablet","1","0","0"
"11075","2021-03-15","LT","yes","tablet","1","0","0"
"11153","2021-03-30","LV","no","desktop","3","0","0"
"11090","2021-02-05","LT","no","tablet","1","0.0605","0.061"
"11087","2021-02-23","LT","yes","tablet","1","0","0"
"11075","2021-03-03","LT","no","mobile","2","0","0"
"11091","2021-03-17","LT","yes","tablet","2","0.010079357","0.01"
"11077","2021-02-24","LT","yes","mobile","3","0","0"
"11150","2021-02-15","LV","no","desktop","2","0.143","0.144"
"11064","2021-01-23","LT","no","mobile","3","0","0"
"8513","2021-03-02","EE","no","desktop","1","0","0"
"11153","2021-01-28","LV","no","mobile","1","0","0"
"11136","2021-01-11","LV","yes","tablet","2","0","0"
"11092","2021-02-08","LT","no","tablet","3","0","0"
"11136","2021-01-22","LV","yes","mobile","1","0","0"
"11087","2021-03-04","LT","yes","mobile","3","0","0"
"8502","2021-02-18","EE","yes","mobile","2","0","0"
"11050","2021-03-25","LT","yes","tablet","3","0","0"
"11044","2021-01-15","LT","no","tablet","2","0","0"
"8535","2021-02-04","EE","yes","tablet","2","0.0286","0.028"
"8513","2021-02-28","EE","no","mobile","2","0","0"
"11136","2021-02-08","LV","yes","tablet","1","0","0"
"8513","2021-02-26","EE","no","desktop","1","0","0"
"8506","2021-02-02","EE","yes","mobile","3","0","0"
"11137","2021-01-19","LV","yes","desktop","3","0","0"
"11078","2021-03-20","LT","yes","tablet","1","0","0"
"11150","2021-01-10","LV","no","desktop","3","0.2035","0.205"
"11077","2021-03-12","LT","yes","mobile","2","0","0"
"11091","2021-02-12","LT","yes","desktop","1","0.087240778","0.087"
"11153","2021-01-09","LV","no","desktop","1","0","0"
"11077","2021-01-30","LT","yes","mobile","1","0","0"
"11137","2021-02-07","LV","yes","tablet","1","0","0"
"11136","2021-01-04","LV","yes","tablet","1","0","0"
"11076","2021-03-09","LT","yes","tablet","1","0","0"
"8532","2021-02-06","EE","yes","tablet","1","0.0605","0.061"
"11082","2021-03-10","LT","no","desktop","1","0","0"
"11091","2021-03-09","LT","yes","tablet","1","0.004900027","0.005"
"8502","2021-01-24","EE","yes","tablet","1","0","0"
"8508","2021-03-17","EE","yes","tablet","1","0","0"
"8519","2021-03-28","EE","no","tablet","2","0","0"
"11158","2021-03-30","LV","no","desktop","1","0","0"
"11150","2021-01-26","LV","no","desktop","1","0","0"
"11090","2021-01-30","LT","no","desktop","1","0","0"
"11117","2021-01-03","LT","yes","tablet","472","36.045188378","36.037"
"11172","2021-01-03","LV","yes","mobile","431","81.9841","82.023"
"8499","2021-01-03","EE","yes","desktop","2925","471.7428","471.752"
"11067","2021-01-03","LT","yes","mobile","107","19.695651227","19.707"
"11070","2021-01-03","LT","yes","mobile","470","116.933397568","116.952"
"11077","2021-01-03","LT","yes","desktop","207","17.680502735","17.688"
"11079","2021-02-27","LT","yes","desktop","97","0.940531479","0.94"
"11140","2021-02-27","LV","yes","desktop","239","27.70185","27.776"
"11068","2021-02-27","LT","yes","tablet","64","10.280975738","10.283"
"11054","2021-02-27","LT","yes","desktop","87","0","0"
"8499","2021-02-27","EE","yes","tablet","125","19.93","19.93"
"11047","2021-02-13","LT","yes","desktop","855","110.540538973","110.53"
"8534","2021-02-13","EE","yes","desktop","30","0.57365","0.58"
"8499","2021-01-05","EE","yes","desktop","2992","393.2922","393.292"
"11051","2021-01-05","LT","yes","mobile","1958","236.339846529","236.228"
"8517","2021-01-05","EE","yes","desktop","161","0","0"
"8499","2021-01-05","EE","yes","mobile","455","111.336","111.336"
"11140","2021-01-05","LV","yes","mobile","13","0","0"
"11174","2021-01-11","LV","yes","tablet","260","15.82185","15.821"
"11068","2021-01-11","LT","yes","desktop","374","32.524600434","32.508"
"11077","2021-01-03","LT","yes","tablet","55","4.805058569","4.807"
"11106","2021-02-24","LT","yes","mobile","956","232.751923749","232.801"
"11068","2021-02-24","LT","yes","desktop","354","50.472005037","50.47"
"11047","2021-01-25","LT","yes","mobile","335","65.630078873","65.632"
"11165","2021-02-25","LV","yes","mobile","256","11.1375","11.185"
"11117","2021-02-25","LT","yes","desktop","3162","279.370196309","279.29"
"8536","2021-02-25","EE","yes","desktop","984","40.86555","40.749"
"11154","2021-02-25","LV","yes","mobile","515","73.0906","73.065"
"11143","2021-01-26","LV","yes","desktop","4672","752.026","752.026"
"8502","2021-01-26","EE","yes","desktop","77","0","0"
"11063","2021-01-26","LT","yes","desktop","360","38.386987101","38.391"
"8510","2021-03-08","EE","yes","mobile","73","11.451","11.446"
"11149","2021-03-08","LV","yes","mobile","114","19.9914","19.979"
"11041","2021-03-15","LT","yes","desktop","4318","408.67001005","409.394"
"11084","2021-03-24","LT","yes","desktop","796","90.776196169","90.786"
"11134","2021-03-28","LV","no","desktop","79","0","0"
"8499","2021-01-19","EE","yes","tablet","138","18.52","18.52"
"8499","2021-01-02","EE","yes","mobile","599","173.1604","173.161"
"11106","2021-03-11","LT","yes","tablet","445","85.836068718","85.867"
"11170","2021-03-26","LV","yes","desktop","291","28.91955","28.979"
"11060","2021-03-26","LT","yes","tablet","12","0","0"
"11174","2021-03-11","LV","yes","desktop","7652","634.68625","636.16"
"11143","2021-03-26","LV","yes","tablet","271","55.821","55.821"
"11060","2021-03-26","LT","yes","mobile","20","0","0"
"11170","2021-03-06","LV","yes","desktop","216","19.6108","19.66"
"11078","2021-01-11","LT","yes","desktop","51","3.258697805","3.264"
"8500","2021-01-12","EE","no","desktop","158","0","0"
"11051","2021-01-14","LT","yes","desktop","2333","231.84737218","231.818"
"11084","2021-01-21","LT","yes","tablet","75","8.460472362","8.459"
"11137","2021-01-03","LV","yes","desktop","7","0","0"
"11147","2021-01-25","LV","no","tablet","1","0","0"
"11171","2021-03-21","LV","yes","desktop","805","76.7448","76.876"
"11174","2021-03-21","LV","yes","mobile","3375","420.7775","421.45"
"11165","2021-01-23","LV","yes","mobile","651","83.1611","83.171"
"11073","2021-02-27","LT","yes","desktop","59","2.256650924","2.25"
"11077","2021-03-20","LT","yes","desktop","10","0","0"
"11095","2021-02-17","LT","yes","mobile","138","16.708288999","16.69"
"11174","2021-01-10","LV","yes","mobile","1614","89.1242","89.042"
"11095","2021-01-20","LT","yes","mobile","246","29.126986826","29.157"
"11117","2021-01-20","LT","yes","tablet","563","76.886816217","76.885"
"11117","2021-01-10","LT","yes","tablet","447","27.608542268","27.63"
"11151","2021-02-13","LV","yes","mobile","94","22.5731","22.59"
"11170","2021-01-05","LV","yes","mobile","399","53.1773","53.178"
"11067","2021-01-11","LT","yes","desktop","161","17.490617805","17.467"
"11060","2021-02-24","LT","yes","desktop","518","20.689221342","20.687"
"11051","2021-02-24","LT","yes","tablet","267","30.65036387","30.65"
"11117","2021-01-25","LT","yes","mobile","1219","257.68379557","257.671"
"11142","2021-01-25","LV","no","mobile","123","0","0"
"11172","2021-01-25","LV","yes","desktop","306","41.2137","41.28"
"11143","2021-02-04","LV","yes","mobile","968","271.614","271.614"
"8510","2021-02-25","EE","yes","desktop","289","21.5754","21.601"
"11143","2021-02-25","LV","yes","mobile","620","274.959","274.959"
"11149","2021-03-29","LV","yes","mobile","183","34.4762","34.452"
"11040","2021-03-30","LT","yes","desktop","3725","698.246721297","698.235"
"11170","2021-03-08","LV","yes","desktop","209","18.65215","18.695"
"11154","2021-03-08","LV","yes","tablet","96","10.36145","10.353"
"11060","2021-01-19","LT","yes","mobile","183","15.389988422","15.401"
"11128","2021-01-19","LT","yes","tablet","45","3.681028454","3.68"
"8534","2021-01-19","EE","yes","desktop","361","20.90209","20.992"
"8532","2021-01-02","EE","yes","mobile","52","7.2732","7.268"
"11149","2021-01-02","LV","yes","desktop","140","10.483","10.538"
"8536","2021-03-11","EE","yes","desktop","1527","112.70655","112.804"
"8521","2021-03-26","EE","yes","desktop","229","6.44655","6.438"
"11172","2021-03-28","LV","yes","desktop","292","33.3355","33.403"
"11117","2021-03-26","LT","yes","mobile","1346","223.171350808","223.242"
"11174","2021-02-10","LV","yes","mobile","1571","166.2826","166.474"
"11143","2021-03-02","LV","yes","mobile","600","231.6","231.6"
"11154","2021-03-02","LV","yes","desktop","1371","140.32645","140.718"
"11080","2021-02-26","LT","yes","tablet","13","1.847193293","1.848"
"8536","2021-02-26","EE","yes","desktop","835","30.96445","30.926"
"11054","2021-02-26","LT","yes","desktop","130","0","0"
"11062","2021-02-23","LT","yes","desktop","601","48.94118458","49.008"
"11106","2021-02-23","LT","yes","mobile","1165","264.243352239","264.313"
"11041","2021-03-06","LT","yes","desktop","4077","400.611201266","400.216"
"8510","2021-03-06","EE","yes","desktop","309","24.75605","24.837"
